,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,cohlength,ucohlength,ueta,keep
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.7860969810733553,0.287186249788698,0.3351797444887666,0.2364227872406411,0.2378812675289604,0.2475573080153485,0.2539592623365009,0.2753338454883782,1.0011769006814095,0.2377577212932406,0.2666036945428485,0.988133405613522,-0.0010785330521749,-0.001165671179328,337.0,0.0,0.1181052271508587,0.3602638846836431,0.0935868530425997,0.5995244730532772,0.2603642223481086,0.2643397291323255,0.2883279886478656,0.09771565758439,0.7409444532381589,0.6506724295996501,0.6065080906412624,0.0340455822777754,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5054071634280354,0 days 09:57:56.608079,3.8025082319394494,3.8562656067676944,0.0010785330521749,1.0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.4159637261412383,0.2081648711998334,0.1584686290041715,0.1878157971782444,0.1646685806879741,0.1606327805337039,0.1491714910511168,0.508406928981851,0.2600600469880863,1.0010698191486511,0.1599758892425856,0.6735091764782212,-0.0012333009227489,-0.0013625599928357,419.0,0.0,0.4294641446388775,0.6852035898998426,0.1563466499035863,0.3856578446575508,0.0198341454699368,0.081857997077242,0.2164535799990539,0.4146501611412486,0.4632400362873798,0.884521531618113,0.3166584421740133,0.0214638762771913,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3940554133995534,0 days 09:57:56.608079,3.865143366872954,3.924068850897797,0.0012333009227489,1.0
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.1237768032782049,0.1236116397009434,0.1719069270082589,1.0015767890888083,0.1877024460124775,0.148297730949262,0.1527633517680352,0.136481155055193,0.1244309548394282,0.9062553359949164,0.1297506546083469,0.7240886141457902,-0.0012490051430725,-0.0014213862983652,458.0,0.0,0.8262233467711652,0.0618469353735727,0.0929919926622283,0.963181716739735,0.7533654181283584,0.337854202779255,0.1321788416191956,0.3867305731718615,0.3391948927801735,0.8744412014424732,0.41875301731404,0.082045006015622,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3512854977744762,0 days 09:57:56.608079,3.985991429746401,4.008897112489422,0.0012490051430725,1.0
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,0.0408528580392855,6.351585752357385e-07,5.59009987767857e-07,1.1846547595059997e-07,1.7142742123976761e-07,2.952499887193889e-06,0.0128245476837746,0.1267727643249231,0.2415221122174289,0.2072397395599253,9.05827000207028e-07,7.131292331466984e-07,5.762768771243791e-07,-0.0040801538938386,-0.0063331222960459,8325.0,1.0,0.9268052023585862,0.6223133637152601,0.1167098567810022,0.1131741600464223,0.4659332411642642,0.0920889656891161,0.6317521922027585,0.6163837910949103,0.0320813486181537,0.8074227810412945,0.7867947609394985,0.9153082686153085,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0410482939542477,0 days 09:57:56.608079,5.819009464582416,5.299414855504303,0.0040801538938387,1.0
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.2867557396409359,0.1751739869976509,0.1113048704265157,0.1115614224906309,0.1120104634368011,1.0010649279380963,0.6012177125620479,0.9927365841198332,0.4137445277005687,0.9666613999355426,0.1121983525682468,0.1121913917409581,-0.0012746689263288,-0.0015658586487804,478.0,0.0,0.6703066467384771,0.6928622323352233,0.1637416544531679,0.0238888139788117,0.0655631524184199,0.9644613401603572,0.6457213655596336,0.9469066664934074,0.3493843588720956,0.755221576661414,0.0653989653616667,0.1662051655929711,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3333593665015322,0 days 09:57:56.608079,4.367947217088137,4.082683425993057,0.0012746689263288,1.0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.7136713735314331,0.1958299116078586,0.8374949178644249,0.077124338224288,0.0756132437090584,0.400580550886696,0.9948913038824452,0.0748924009160829,1.0013790571447372,0.207150862697514,0.0743239419320895,0.0746096865017917,-0.0016908685756066,-0.0022393575648959,565.0,0.0,0.27713333487199,0.5503182517007417,0.55740888009091,0.4989864523070149,0.4244635846320775,0.5757051603390986,0.9666623953878384,0.4580795604861192,0.8374714217984048,0.0558719650318711,0.3855872572300576,0.5604964436423991,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2711809369845504,0 days 09:57:56.608079,4.029780077554302,3.797703960639274,0.0016908685756066,1.0
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.2302827285393029,0.2146252091002712,0.2365168534070214,0.7155132600548093,0.3471368106266927,0.3436981423006103,0.2424267744908804,0.2398066792294524,0.2537330655875881,0.2313964459866944,1.0018140987021993,0.594289852650487,-0.0009938584679694,-0.001101275104431,336.0,0.0,0.6203205556549372,0.2500183399320113,0.3992910134865952,0.94700616873569,0.648850754011949,0.5849662484122946,0.0652987105198409,0.0521762576431477,0.2113984478320646,0.137822775848633,0.9837499292732876,0.0027471476026641,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4628698221010322,0 days 09:57:56.608079,3.9151639727220986,3.972432325128232,0.0009938584679694,1.0
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.7083987519379163,0.8498150704286552,1.9602198793765225e-07,1.3055987552471205e-06,3.1212546828759263e-06,0.1164857955912059,0.1764452501554901,1.6806431944694157e-07,0.6170222658634638,2.375004741807944e-07,0.231774589907302,9.999688013771625e-08,-0.0021767567680348,-0.0026598856349975,30876.0,0.0,0.3658435291805171,0.0584224496238016,0.6400105583176766,0.0465332020748591,0.0684096355417223,0.0799425056081188,0.2717851313028795,0.5763580679966506,0.8054486176308537,0.2671915845012608,0.2831710565694664,0.824482143951937,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1629956931779972,0 days 09:57:56.608079,4.323690831620548,4.055077924208251,0.0021767567680348,1.0
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.1265331759388941,0.0186034401476835,0.0164533139475646,1.0022191682227624,0.9778489017794508,0.1294286630886481,0.0164999413221089,0.0175547505904551,0.0530681882289335,0.1171457470074755,0.0168105893799848,0.0207021059090023,0.1361814707056603,-0.0025292377262334,-0.0035658064642631,903.0,0.0,0.7459483801763226,0.1268147483573346,0.8063489347063569,0.8312511086352812,0.1778257835671058,0.6269479985725536,0.1967436218212379,0.2434927120280825,0.494005755328642,0.5222200279508085,0.4790335153981873,0.5411410533042087,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1264034270768169,0 days 09:57:56.608079,4.728354608656337,3.826896675721025,0.0025292377262334,1.0
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.939512552688133,0.2008262110577692,0.2166521072696589,1.0015275661722485,0.1962732718185328,0.2070299637869483,0.2310133271306283,0.1960804060187601,0.1985158041897185,0.1974368025006567,0.2001759607667964,0.927246453441636,-0.0011679978780191,-0.0013101961458916,356.0,0.0,0.2131646764254524,0.7785803681279121,0.2778484120286083,0.9126832897191104,0.5151553035895896,0.3036840529445848,0.1743839025083001,0.4852039624160302,0.3762973001513523,0.6230937907219327,0.4984595826229498,0.0369596980006967,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4416262946320284,0 days 09:57:56.608079,3.801598512653552,3.811640597531449,0.0011679978780191,1.0
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.1535934676510895,0.0245380201086899,0.0463690466391621,1.0003348842014983,0.999203312864369,0.9877531704593492,0.0235025074431824,0.0302059127467532,0.0327909915235661,0.0293359859671321,0.0249949274463375,0.0241046930711061,0.0340155978006857,-0.002341946059004,-0.0035095902223032,825.0,0.0,0.8330947688085336,0.0516739391193959,0.8275951638592104,0.8127496434167762,0.9239831252875618,0.6644010411515328,0.1606236341053505,0.4419294114540377,0.4394326601704705,0.6323329864819148,0.3811375324040436,0.6756780879691183,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1540379313871574,0 days 09:57:56.608079,4.74658728389726,3.822198341592703,0.002341946059004,1.0
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,1.0002660486950947,0.5754750412735347,0.5237257681172546,0.586638290100259,0.852365858889088,0.1604222222143762,0.0517626137682714,0.0641515650690549,0.1353742145526638,0.0566194053844238,0.0506015540420566,0.062036084486799,-0.0019853356194365,-0.0024718701405847,764.0,0.0,0.2039073800978377,0.3533507781465587,0.5433134112873544,0.427651051214449,0.1225256507690002,0.9658281207625043,0.6912954021364714,0.8330350777910258,0.3574607462891465,0.9448959101690874,0.8124471005528425,0.979506245587886,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2199467494275576,0 days 09:57:56.608079,3.499153073201731,3.61194575899513,0.0019853356194365,1.0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.7366420858910022,0.1899749579363463,0.1023985458217827,0.9686669168569688,0.0975665871529368,0.0967441077764666,0.27454572725834,0.9892572363249752,0.0977332445115559,1.0013060808617045,0.0981801802567172,0.2269844781523294,-0.001429732841019,-0.0017900730198251,506.0,0.0,0.1973942523898054,0.4771694766007426,0.3858489940723694,0.613894995603037,0.2502197336679601,0.1004722897506863,0.4766165868289146,0.6394719365196334,0.3840154184913098,0.9874393427162872,0.4059887721488981,0.299815542437813,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3130378008458427,0 days 09:57:56.608079,3.802045558270743,3.741655965688336,0.001429732841019,1.0
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.056118179938191,0.0423995748344238,0.04237006987534,0.0432656348332842,0.9982813398955364,1.0013111520983593,0.541432150683658,0.0433029873413644,0.7564039308391531,0.0451050437652292,0.0465601598319905,0.0437648228960712,-0.0019075018555366,-0.0026212054247504,690.0,0.0,0.8138978250995115,0.466689803032796,0.2732167826992071,0.2864910244716064,0.9471557892442384,0.961736748159922,0.6462368962429871,0.2787679766747637,0.7113690437189849,0.2167694819361088,0.3220846874139359,0.5417363597027655,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2077220309470907,0 days 09:57:56.608079,4.53135327600572,4.1138077813679566,0.0019075018555366,1.0
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.615997796038016,0.4129637085282827,0.3905959351197874,0.3526328977462786,0.3094804940753453,0.3248352103909961,0.3253984526823372,0.3303580230103935,0.3379078038907155,0.7823403924045781,0.2907557662438384,0.6357425486202914,1.0004817546223457,-0.0009046641939054,-0.0009596431758605,328.0,0.0,0.4011441611645456,0.3510238626345868,0.974134429486488,0.170206174479749,0.6137785589494178,0.0385413894838495,0.0917147371339044,0.2099960050117245,0.9916861960144648,0.7264246392278,0.8680380956291989,0.0494837846367165,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.6244839269659657,0 days 09:57:56.608079,4.006362864964711,4.053320712852921,0.0009046641939054,1.0
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.0286273346120613,0.0279952146009049,0.0392546457672127,1.000918056619897,0.031087168817053,0.3968778468675676,0.0280185033761949,0.0292530355795783,0.9973726588338664,0.0946541585457791,0.0376089699813515,0.0277639106218597,-0.0023963162473486,-0.0030525333554649,787.0,0.0,0.6814384526526729,0.4399364794360058,0.4164199485553493,0.7082547942479717,0.3083189505355805,0.5134678232710247,0.2607247218237164,0.3914040705924085,0.5333261752047522,0.1578810028262631,0.2761871219052035,0.4204059052215403,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1639772348944499,0 days 09:57:56.608079,3.857107735659174,3.5488308070953014,0.0023963162473486,1.0
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4205115872192557,0.7397042367886423,0.16335488010009,0.1625537693178756,1.0019346552832016,0.1880036489636234,0.2042516893969446,0.1724242868294138,0.1993276806990014,0.1651090423811117,0.2061849086693614,0.8325997066851939,-0.0012820361556359,-0.0014130051083057,399.0,0.0,0.4727479785281554,0.8000039680110183,0.6429501138675994,0.5624900665221173,0.8698673937003966,0.1973488647767637,0.1040830351780349,0.3937252133677354,0.1371899555572782,0.5559810381008665,0.5736433320658848,0.1315935497496901,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4057801728039399,0 days 09:57:56.608079,3.970877208949541,3.8976499059673233,0.0012820361556359,1.0
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.1139178455614018,0.3466943985056612,0.0594617002137962,1.0011969226896498,0.9819414737706637,0.0572644370888126,0.0570143146226132,0.9754265270702293,0.0732995126951977,0.8921712920448323,0.0580551326659999,0.0577794822286578,-0.0016344978833168,-0.0021579953972349,624.0,0.0,0.7160539946963933,0.5565394834256112,0.4231819942696411,0.917481773299308,0.8559122943833432,0.2209691637648669,0.166583176525819,0.9155364039147176,0.1572518885137706,0.7572063264186215,0.3125170158121136,0.3611853466325139,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2387294760770972,0 days 09:57:56.608079,4.278148961879499,3.863192860880177,0.0016344978833168,1.0
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.6425609891252676,3.122270433110447e-07,1.4603158393864496e-05,0.5765212450418181,4.667171467919118e-07,0.416338312307633,0.4446689631292934,1.5358642272884766e-07,1.170159756591993e-06,1.1479157988707065e-07,9.997292404553533e-08,0.4937870191922041,-0.0018769771894219,-0.0022255566136836,12078.0,0.0,0.5537246459677773,0.9259641674233372,0.0020568430646198,0.1622873344023199,0.7202117786599489,0.3944665294244958,0.2878104198967977,0.9628956581275414,0.2640284233242796,0.7141669578683888,0.964225669092555,0.7627660562464376,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2163140965460779,0 days 09:57:56.608079,4.48922398391956,4.047534819215144,0.0018769771894219,1.0
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.3183550501467194,0.4226195936432459,0.6517342859562114,0.1246511824651509,0.3102286266286698,1.0004013632614568,0.980325810109178,0.944119373606254,0.8651243155787246,0.3053684463781442,0.1283587689891147,0.1249986204213508,-0.0014087938558501,-0.001571189616363,467.0,0.0,0.7094140359205118,0.7232067127676901,0.8052261068309458,0.2712136489199229,0.6266867251784247,0.802885894043567,0.8882296412968325,0.9058341532080582,0.903896393587496,0.0976337994648727,0.3764060873778814,0.4563920834904191,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3686998922329297,0 days 09:57:56.608079,4.204934986160698,3.8449048164326207,0.0014087938558501,1.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0150090327557973,0.0613453603850355,1.690214407389729e-07,9.990283579247096e-08,2.814564307682556e-07,7.164133428150784e-07,5.469180179934193e-07,3.393494936544419e-07,0.00167336961139,0.0093080262518687,5.4701055661436896e-05,1.4174263659877154e-06,5.528131046545631e-06,-0.0050736569321925,-0.0079530353755329,5680.0,0.0,0.8916854039669163,0.4192536193798634,0.2649121033591305,0.0198587731592583,0.2887542777621654,0.7807241847334279,0.0201709380598515,0.1649939279484876,0.3109684208465644,0.5320110718845206,0.3630433181948137,0.8826396945897659,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0148917265762982,0 days 09:57:56.608079,4.366072011507753,5.132811954548447,0.0050736569321925,1.0
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.7554991633307426,0.2496327331851673,0.1648114546256758,1.00211286372915,0.9995342008926836,0.0615167628396889,0.9939385009089368,0.0474347227821226,0.0477034097074519,0.0537373534787504,0.1714329305462508,0.0479366554139809,-0.0017106086111187,-0.0021996955467547,668.0,0.0,0.2074776288518643,0.5616344004190236,0.7778175051376995,0.9296082290939864,0.8734802733413756,0.1355210037406805,0.7918000796455894,0.6753462694980112,0.4216035573870036,0.0255670989624631,0.1679814709579863,0.7494608262320578,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2225040662834383,0 days 09:57:56.608079,4.216060148788478,3.7683947631238106,0.0017106086111187,1.0
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,1.0006292777682653,0.583960560685016,0.5747131818072193,0.0444750958145877,0.068574496977118,0.0984022283314325,0.2006455011987466,0.1506150452493447,0.0447700993965626,0.0472753434899834,0.0656203118830231,0.3885232499457807,-0.001911268935441,-0.0021448522709884,754.0,0.0,0.0840047677767746,0.3126499249880641,0.2552124382766044,0.7461008968986407,0.3590598291763175,0.0871882409887518,0.3704421018161166,0.3268298767186818,0.7170213673193974,0.3201222201986879,0.6936156490920399,0.538594453433759,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2131574670677856,0 days 09:57:56.608079,3.5894642067780835,3.5526006360395805,0.001911268935441,1.0
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1892642708119068,0.0272989824588401,0.0268714072271143,0.0269246376721205,0.0270244445233718,1.0002162992696535,0.053523346219035,0.0368488556995562,0.0270686017417854,0.0268180164103409,0.0271572983124653,0.3322929000632839,-0.0022540496582246,-0.0028611250301513,786.0,0.0,0.8877328287244716,0.7333651729435877,0.4079187425363865,0.4849095181984443,0.4713857598653367,0.871702397518525,0.1380361717125459,0.4242300124285143,0.5349120574812903,0.436222832238696,0.5980284679987804,0.4988430954198491,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1636120905059755,0 days 09:57:56.608079,4.165693316841865,3.853947387490768,0.0022540496582246,1.0
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.8205269500737172,0.1087860701297814,0.1045129113062572,0.1037534683032274,0.1051835114380689,0.1038980477019838,0.1034028291575339,1.0022937522255877,0.9974274818404956,0.6757042777376041,0.4384008456899985,0.1058584349027507,-0.0014287051842549,-0.001627980045509,497.0,0.0,0.4136957426619674,0.6868129726159958,0.329322465708467,0.6069010136690235,0.7285583473338744,0.1306466357938829,0.326452101504932,0.9447045555986052,0.9660212875626244,0.9923887631356604,0.0425258338882709,0.8265087689118491,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3198799853957244,0 days 09:57:56.608079,4.341711355016407,3.937803285863655,0.0014287051842548,1.0
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.1306870229743345,0.3891699319760743,0.0625578224084843,1.3232913000020065e-06,1.123997662728948e-06,7.586170683005292e-07,8.952083000746674e-07,6.678497320612315e-07,1.2139416680262624e-06,1.747296883617313e-06,1.0848551180971793e-06,2.935921918784573e-06,0.3785147101645515,-0.0023206288175572,-0.0036219496464414,7698.0,1.0,0.9352758069942098,0.901944440055244,0.7149413034806142,0.6756193428878896,0.7196066164883864,0.5748858181470116,0.7884200798433164,0.5019296038006482,0.2259374998912283,0.0943490249781668,0.9082557233023724,0.7548789814030864,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1316391697838687,0 days 09:57:56.608079,3.5871981844550627,4.004703086632519,0.0023206288175572,1.0
